,county,fips,state_abbrv,state,fips_state,year,population,prescription_rate,age_adjusted_mortality_range,avg_mortality_rate,change_mortality_rate,change_prescription_rate,latitude,longitude
547,"Marshall, IN",18099,IN,Indiana,18,2014,47013,98.4,10-11.9,10.95,2.0,-3.3999999999999915,41.32787435128205,-86.28847274358974
548,"Marshall, IN",18099,IN,Indiana,18,2015,46857,94.3,10-11.9,10.95,0.0,-4.1000000000000085,41.32787435128205,-86.28847274358974
549,"Marshall, IN",18099,IN,Indiana,18,2016,46556,89.2,10-11.9,10.95,0.0,-5.099999999999994,41.32787435128205,-86.28847274358974
550,"Martin, IN",18101,IN,Indiana,18,2006,10344,99.7,4-5.9,4.95,,,38.693840154285716,-86.81952415999999
551,"Martin, IN",18101,IN,Indiana,18,2007,10334,111.3,4-5.9,4.95,0.0,11.599999999999994,38.693840154285716,-86.81952415999999
552,"Martin, IN",18101,IN,Indiana,18,2008,10304,105.2,4-5.9,4.95,0.0,-6.099999999999994,38.693840154285716,-86.81952415999999
553,"Martin, IN",18101,IN,Indiana,18,2009,10300,108.1,6-7.9,6.95,2.0,2.8999999999999915,38.693840154285716,-86.81952415999999
554,"Martin, IN",18101,IN,Indiana,18,2010,10368,112.6,6-7.9,6.95,0.0,4.5,38.693840154285716,-86.81952415999999
555,"Martin, IN",18101,IN,Indiana,18,2011,10332,113.2,6-7.9,6.95,0.0,0.6000000000000085,38.693840154285716,-86.81952415999999
556,"Martin, IN",18101,IN,Indiana,18,2012,10318,123.4,8-9.9,8.95,1.9999999999999991,10.200000000000003,38.693840154285716,-86.81952415999999
557,"Martin, IN",18101,IN,Indiana,18,2013,10223,129.6,8-9.9,8.95,0.0,6.199999999999989,38.693840154285716,-86.81952415999999
558,"Martin, IN",18101,IN,Indiana,18,2014,10209,125.1,10-11.9,10.95,2.0,-4.5,38.693840154285716,-86.81952415999999
559,"Martin, IN",18101,IN,Indiana,18,2015,10226,113.3,12-13.9,12.95,2.0,-11.799999999999997,38.693840154285716,-86.81952415999999
560,"Martin, IN",18101,IN,Indiana,18,2016,10171,108.8,12-13.9,12.95,0.0,-4.5,38.693840154285716,-86.81952415999999
561,"Miami, IN",18103,IN,Indiana,18,2006,37745,60.5,6-7.9,6.95,,,40.7555495142857,-86.04882980535716
562,"Miami, IN",18103,IN,Indiana,18,2007,37580,61.4,6-7.9,6.95,0.0,0.8999999999999986,40.7555495142857,-86.04882980535716
563,"Miami, IN",18103,IN,Indiana,18,2008,37281,68.2,6-7.9,6.95,0.0,6.800000000000004,40.7555495142857,-86.04882980535716
564,"Miami, IN",18103,IN,Indiana,18,2009,37127,70.7,6-7.9,6.95,0.0,2.5,40.7555495142857,-86.04882980535716
565,"Miami, IN",18103,IN,Indiana,18,2010,36797,74.4,8-9.9,8.95,1.9999999999999991,3.700000000000003,40.7555495142857,-86.04882980535716
566,"Miami, IN",18103,IN,Indiana,18,2011,36587,75.7,8-9.9,8.95,0.0,1.2999999999999972,40.7555495142857,-86.04882980535716
567,"Miami, IN",18103,IN,Indiana,18,2012,36499,78.0,8-9.9,8.95,0.0,2.299999999999997,40.7555495142857,-86.04882980535716
568,"Miami, IN",18103,IN,Indiana,18,2013,36124,77.6,10-11.9,10.95,2.0,-0.4000000000000057,40.7555495142857,-86.04882980535716
569,"Miami, IN",18103,IN,Indiana,18,2014,35983,75.1,10-11.9,10.95,0.0,-2.5,40.7555495142857,-86.04882980535716
570,"Miami, IN",18103,IN,Indiana,18,2015,35862,72.0,10-11.9,10.95,0.0,-3.0999999999999943,40.7555495142857,-86.04882980535716
571,"Miami, IN",18103,IN,Indiana,18,2016,35883,67.3,12-13.9,12.95,2.0,-4.700000000000003,40.7555495142857,-86.04882980535716
572,"Monroe, IN",18105,IN,Indiana,18,2006,130677,95.5,8-9.9,8.95,,,39.156843843636366,-86.53753246909093
573,"Monroe, IN",18105,IN,Indiana,18,2007,132514,101.2,10-11.9,10.95,2.0,5.700000000000003,39.156843843636366,-86.53753246909093
574,"Monroe, IN",18105,IN,Indiana,18,2008,134401,105.9,10-11.9,10.95,0.0,4.700000000000003,39.156843843636366,-86.53753246909093
575,"Monroe, IN",18105,IN,Indiana,18,2009,136198,101.4,10-11.9,10.95,0.0,-4.5,39.156843843636366,-86.53753246909093
576,"Monroe, IN",18105,IN,Indiana,18,2010,138557,97.6,12-13.9,12.95,2.0,-3.8000000000000114,39.156843843636366,-86.53753246909093
577,"Monroe, IN",18105,IN,Indiana,18,2011,140322,93.7,12-13.9,12.95,0.0,-3.8999999999999915,39.156843843636366,-86.53753246909093
578,"Monroe, IN",18105,IN,Indiana,18,2012,141324,93.4,12-13.9,12.95,0.0,-0.29999999999999716,39.156843843636366,-86.53753246909093
579,"Monroe, IN",18105,IN,Indiana,18,2013,142097,88.8,14-15.9,14.95,2.0,-4.6000000000000085,39.156843843636366,-86.53753246909093
580,"Monroe, IN",18105,IN,Indiana,18,2014,143571,80.7,14-15.9,14.95,0.0,-8.099999999999994,39.156843843636366,-86.53753246909093
581,"Monroe, IN",18105,IN,Indiana,18,2015,144705,76.0,16-17.9,16.95,2.0,-4.700000000000003,39.156843843636366,-86.53753246909093
582,"Monroe, IN",18105,IN,Indiana,18,2016,145496,71.5,16-17.9,16.95,0.0,-4.5,39.156843843636366,-86.53753246909093
583,"Montgomery, IN",18107,IN,Indiana,18,2006,38040,111.7,10-11.9,10.95,,,40.035486058064514,-86.90209104516133
584,"Montgomery, IN",18107,IN,Indiana,18,2007,38172,118.9,10-11.9,10.95,0.0,7.200000000000003,40.035486058064514,-86.90209104516133
585,"Montgomery, IN",18107,IN,Indiana,18,2008,38204,124.9,10-11.9,10.95,0.0,6.0,40.035486058064514,-86.90209104516133
586,"Montgomery, IN",18107,IN,Indiana,18,2009,38180,123.1,12-13.9,12.95,2.0,-1.8000000000000114,40.035486058064514,-86.90209104516133
587,"Montgomery, IN",18107,IN,Indiana,18,2010,38087,118.9,12-13.9,12.95,0.0,-4.199999999999989,40.035486058064514,-86.90209104516133
588,"Montgomery, IN",18107,IN,Indiana,18,2011,38321,119.3,14-15.9,14.95,2.0,0.3999999999999915,40.035486058064514,-86.90209104516133
589,"Montgomery, IN",18107,IN,Indiana,18,2012,38168,121.4,14-15.9,14.95,0.0,2.1000000000000085,40.035486058064514,-86.90209104516133
590,"Montgomery, IN",18107,IN,Indiana,18,2013,38086,115.2,16-17.9,16.95,2.0,-6.200000000000003,40.035486058064514,-86.90209104516133
591,"Montgomery, IN",18107,IN,Indiana,18,2014,38060,105.5,16-17.9,16.95,0.0,-9.700000000000003,40.035486058064514,-86.90209104516133
592,"Montgomery, IN",18107,IN,Indiana,18,2015,38227,101.8,18-19.9,18.95,2.0,-3.700000000000003,40.035486058064514,-86.90209104516133
593,"Montgomery, IN",18107,IN,Indiana,18,2016,38074,98.6,18-19.9,18.95,0.0,-3.200000000000003,40.035486058064514,-86.90209104516133
594,"Morgan, IN",18109,IN,Indiana,18,2006,68308,132.7,10-11.9,10.95,,,39.50146469746838,-86.41952595949367
595,"Morgan, IN",18109,IN,Indiana,18,2007,68354,138.3,10-11.9,10.95,0.0,5.600000000000023,39.50146469746838,-86.41952595949367
596,"Morgan, IN",18109,IN,Indiana,18,2008,68964,147.1,10-11.9,10.95,0.0,8.799999999999983,39.50146469746838,-86.41952595949367
597,"Morgan, IN",18109,IN,Indiana,18,2009,68583,165.7,12-13.9,12.95,2.0,18.599999999999994,39.50146469746838,-86.41952595949367
598,"Morgan, IN",18109,IN,Indiana,18,2010,69169,161.4,12-13.9,12.95,0.0,-4.299999999999983,39.50146469746838,-86.41952595949367
599,"Morgan, IN",18109,IN,Indiana,18,2011,69201,160.1,14-15.9,14.95,2.0,-1.3000000000000114,39.50146469746838,-86.41952595949367
600,"Morgan, IN",18109,IN,Indiana,18,2012,69195,159.1,14-15.9,14.95,0.0,-1.0,39.50146469746838,-86.41952595949367
601,"Morgan, IN",18109,IN,Indiana,18,2013,69381,149.4,16-17.9,16.95,2.0,-9.699999999999989,39.50146469746838,-86.41952595949367
602,"Morgan, IN",18109,IN,Indiana,18,2014,69590,133.7,16-17.9,16.95,0.0,-15.700000000000017,39.50146469746838,-86.41952595949367
603,"Morgan, IN",18109,IN,Indiana,18,2015,69648,121.2,18-19.9,18.95,2.0,-12.499999999999986,39.50146469746838,-86.41952595949367
604,"Morgan, IN",18109,IN,Indiana,18,2016,69698,110.9,18-19.9,18.95,0.0,-10.299999999999997,39.50146469746838,-86.41952595949367
605,"Newton, IN",18111,IN,Indiana,18,2006,14326,38.4,6-7.9,6.95,,,40.946289531428576,-87.38679803999999
606,"Newton, IN",18111,IN,Indiana,18,2007,14374,40.2,6-7.9,6.95,0.0,1.8000000000000043,40.946289531428576,-87.38679803999999
607,"Newton, IN",18111,IN,Indiana,18,2008,14348,33.8,8-9.9,8.95,1.9999999999999991,-6.400000000000006,40.946289531428576,-87.38679803999999
608,"Newton, IN",18111,IN,Indiana,18,2009,14207,29.9,8-9.9,8.95,0.0,-3.8999999999999986,40.946289531428576,-87.38679803999999
609,"Newton, IN",18111,IN,Indiana,18,2010,14240,26.4,10-11.9,10.95,2.0,-3.5,40.946289531428576,-87.38679803999999
610,"Newton, IN",18111,IN,Indiana,18,2011,14115,29.1,10-11.9,10.95,0.0,2.700000000000003,40.946289531428576,-87.38679803999999
611,"Newton, IN",18111,IN,Indiana,18,2012,14062,31.5,12-13.9,12.95,2.0,2.3999999999999986,40.946289531428576,-87.38679803999999
612,"Newton, IN",18111,IN,Indiana,18,2013,14029,30.9,12-13.9,12.95,0.0,-0.6000000000000014,40.946289531428576,-87.38679803999999
613,"Newton, IN",18111,IN,Indiana,18,2014,14072,28.0,14-15.9,14.95,2.0,-2.8999999999999986,40.946289531428576,-87.38679803999999
614,"Newton, IN",18111,IN,Indiana,18,2015,14008,26.3,16-17.9,16.95,2.0,-1.6999999999999993,40.946289531428576,-87.38679803999999
615,"Newton, IN",18111,IN,Indiana,18,2016,13924,25.8,16-17.9,16.95,0.0,-0.5,40.946289531428576,-87.38679803999999
616,"Noble, IN",18113,IN,Indiana,18,2006,47470,51.3,6-7.9,6.95,,,41.394360106,-85.41039583200003
617,"Noble, IN",18113,IN,Indiana,18,2007,47419,51.1,6-7.9,6.95,0.0,-0.19999999999999574,41.394360106,-85.41039583200003
618,"Noble, IN",18113,IN,Indiana,18,2008,47561,54.6,6-7.9,6.95,0.0,3.5,41.394360106,-85.41039583200003
619,"Noble, IN",18113,IN,Indiana,18,2009,47574,70.9,6-7.9,6.95,0.0,16.300000000000004,41.394360106,-85.41039583200003
620,"Noble, IN",18113,IN,Indiana,18,2010,47476,80.3,8-9.9,8.95,1.9999999999999991,9.399999999999991,41.394360106,-85.41039583200003
621,"Noble, IN",18113,IN,Indiana,18,2011,47466,82.4,8-9.9,8.95,0.0,2.1000000000000085,41.394360106,-85.41039583200003
622,"Noble, IN",18113,IN,Indiana,18,2012,47434,93.7,8-9.9,8.95,0.0,11.299999999999997,41.394360106,-85.41039583200003
623,"Noble, IN",18113,IN,Indiana,18,2013,47501,94.1,8-9.9,8.95,0.0,0.3999999999999915,41.394360106,-85.41039583200003
624,"Noble, IN",18113,IN,Indiana,18,2014,47595,89.2,10-11.9,10.95,2.0,-4.8999999999999915,41.394360106,-85.41039583200003
625,"Noble, IN",18113,IN,Indiana,18,2015,47733,80.8,10-11.9,10.95,0.0,-8.400000000000006,41.394360106,-85.41039583200003
626,"Noble, IN",18113,IN,Indiana,18,2016,47638,77.0,10-11.9,10.95,0.0,-3.799999999999997,41.394360106,-85.41039583200003
627,"Ohio, IN",18115,IN,Indiana,18,2006,6022,69.6,8-9.9,8.95,,,38.95588000666667,-84.95602052666666
628,"Ohio, IN",18115,IN,Indiana,18,2007,5992,69.1,10-11.9,10.95,2.0,-0.5,38.95588000666667,-84.95602052666666
629,"Ohio, IN",18115,IN,Indiana,18,2008,6069,65.7,10-11.9,10.95,0.0,-3.3999999999999915,38.95588000666667,-84.95602052666666
630,"Ohio, IN",18115,IN,Indiana,18,2009,6134,35.0,12-13.9,12.95,2.0,-30.700000000000003,38.95588000666667,-84.95602052666666
631,"Ohio, IN",18115,IN,Indiana,18,2015,5938,1.8,24-25.9,24.95,12.0,-33.2,38.95588000666667,-84.95602052666666
632,"Ohio, IN",18115,IN,Indiana,18,2016,5932,4.1,26-27.9,26.95,2.0,2.3,38.95588000666667,-84.95602052666666
633,"Orange, IN",18117,IN,Indiana,18,2006,19666,109.9,6-7.9,6.95,,,38.54645256744186,-86.49976439069768
634,"Orange, IN",18117,IN,Indiana,18,2007,19868,119.1,6-7.9,6.95,0.0,9.199999999999989,38.54645256744186,-86.49976439069768
635,"Orange, IN",18117,IN,Indiana,18,2008,19837,125.7,6-7.9,6.95,0.0,6.6000000000000085,38.54645256744186,-86.49976439069768
636,"Orange, IN",18117,IN,Indiana,18,2009,19931,122.3,6-7.9,6.95,0.0,-3.4000000000000057,38.54645256744186,-86.49976439069768
637,"Orange, IN",18117,IN,Indiana,18,2010,19802,125.6,8-9.9,8.95,1.9999999999999991,3.299999999999997,38.54645256744186,-86.49976439069768
638,"Orange, IN",18117,IN,Indiana,18,2011,19905,133.2,8-9.9,8.95,0.0,7.599999999999994,38.54645256744186,-86.49976439069768
639,"Orange, IN",18117,IN,Indiana,18,2012,19692,144.1,8-9.9,8.95,0.0,10.900000000000006,38.54645256744186,-86.49976439069768
640,"Orange, IN",18117,IN,Indiana,18,2013,19736,143.9,10-11.9,10.95,2.0,-0.19999999999998863,38.54645256744186,-86.49976439069768
641,"Orange, IN",18117,IN,Indiana,18,2014,19686,132.0,10-11.9,10.95,0.0,-11.900000000000006,38.54645256744186,-86.49976439069768
642,"Orange, IN",18117,IN,Indiana,18,2015,19605,116.8,12-13.9,12.95,2.0,-15.200000000000003,38.54645256744186,-86.49976439069768
643,"Orange, IN",18117,IN,Indiana,18,2016,19335,105.9,12-13.9,12.95,0.0,-10.899999999999991,38.54645256744186,-86.49976439069768
644,"Owen, IN",18119,IN,Indiana,18,2006,21871,62.5,6-7.9,6.95,,,39.31451890204081,-86.81975049795918
645,"Owen, IN",18119,IN,Indiana,18,2007,21838,66.6,8-9.9,8.95,1.9999999999999991,4.099999999999994,39.31451890204081,-86.81975049795918
646,"Owen, IN",18119,IN,Indiana,18,2008,21763,69.4,8-9.9,8.95,0.0,2.8000000000000114,39.31451890204081,-86.81975049795918
647,"Owen, IN",18119,IN,Indiana,18,2009,21642,70.4,8-9.9,8.95,0.0,1.0,39.31451890204081,-86.81975049795918
648,"Owen, IN",18119,IN,Indiana,18,2010,21582,73.3,10-11.9,10.95,2.0,2.8999999999999915,39.31451890204081,-86.81975049795918
649,"Owen, IN",18119,IN,Indiana,18,2011,21516,85.4,10-11.9,10.95,0.0,12.100000000000009,39.31451890204081,-86.81975049795918
650,"Owen, IN",18119,IN,Indiana,18,2012,21363,86.9,12-13.9,12.95,2.0,1.5,39.31451890204081,-86.81975049795918
651,"Owen, IN",18119,IN,Indiana,18,2013,21175,87.4,12-13.9,12.95,0.0,0.5,39.31451890204081,-86.81975049795918
652,"Owen, IN",18119,IN,Indiana,18,2014,21034,80.8,12-13.9,12.95,0.0,-6.6000000000000085,39.31451890204081,-86.81975049795918
653,"Owen, IN",18119,IN,Indiana,18,2015,20872,79.3,14-15.9,14.95,2.0,-1.5,39.31451890204081,-86.81975049795918
654,"Owen, IN",18119,IN,Indiana,18,2016,20840,74.7,14-15.9,14.95,0.0,-4.599999999999994,39.31451890204081,-86.81975049795918
655,"Parke, IN",18121,IN,Indiana,18,2006,17376,53.8,6-7.9,6.95,,,39.761674778125006,-87.22511648593745
656,"Parke, IN",18121,IN,Indiana,18,2007,17449,58.4,6-7.9,6.95,0.0,4.600000000000001,39.761674778125006,-87.22511648593745
657,"Parke, IN",18121,IN,Indiana,18,2008,17488,65.2,8-9.9,8.95,1.9999999999999991,6.800000000000004,39.761674778125006,-87.22511648593745
658,"Parke, IN",18121,IN,Indiana,18,2009,17326,60.6,8-9.9,8.95,0.0,-4.600000000000001,39.761674778125006,-87.22511648593745
659,"Parke, IN",18121,IN,Indiana,18,2010,17285,60.2,8-9.9,8.95,0.0,-0.3999999999999986,39.761674778125006,-87.22511648593745
660,"Parke, IN",18121,IN,Indiana,18,2011,17110,63.2,10-11.9,10.95,2.0,3.0,39.761674778125006,-87.22511648593745
661,"Parke, IN",18121,IN,Indiana,18,2012,17097,64.1,10-11.9,10.95,0.0,0.8999999999999915,39.761674778125006,-87.22511648593745
662,"Parke, IN",18121,IN,Indiana,18,2013,17199,58.5,10-11.9,10.95,0.0,-5.599999999999994,39.761674778125006,-87.22511648593745
663,"Parke, IN",18121,IN,Indiana,18,2014,17227,51.0,12-13.9,12.95,2.0,-7.5,39.761674778125006,-87.22511648593745
664,"Parke, IN",18121,IN,Indiana,18,2015,16901,47.5,12-13.9,12.95,0.0,-3.5,39.761674778125006,-87.22511648593745
665,"Parke, IN",18121,IN,Indiana,18,2016,16800,41.1,12-13.9,12.95,0.0,-6.399999999999999,39.761674778125006,-87.22511648593745
666,"Perry, IN",18123,IN,Indiana,18,2006,19202,103.5,6-7.9,6.95,,,38.07522989512196,-86.64389054390244
667,"Perry, IN",18123,IN,Indiana,18,2007,19379,119.7,6-7.9,6.95,0.0,16.200000000000003,38.07522989512196,-86.64389054390244
668,"Perry, IN",18123,IN,Indiana,18,2008,19340,123.0,6-7.9,6.95,0.0,3.299999999999997,38.07522989512196,-86.64389054390244
669,"Perry, IN",18123,IN,Indiana,18,2009,19331,124.5,8-9.9,8.95,1.9999999999999991,1.5,38.07522989512196,-86.64389054390244
670,"Perry, IN",18123,IN,Indiana,18,2010,19417,119.3,8-9.9,8.95,0.0,-5.200000000000003,38.07522989512196,-86.64389054390244
671,"Perry, IN",18123,IN,Indiana,18,2011,19467,114.3,8-9.9,8.95,0.0,-5.0,38.07522989512196,-86.64389054390244
672,"Perry, IN",18123,IN,Indiana,18,2012,19419,117.3,10-11.9,10.95,2.0,3.0,38.07522989512196,-86.64389054390244
673,"Perry, IN",18123,IN,Indiana,18,2013,19449,120.1,10-11.9,10.95,0.0,2.799999999999997,38.07522989512196,-86.64389054390244
674,"Perry, IN",18123,IN,Indiana,18,2014,19387,118.8,12-13.9,12.95,2.0,-1.2999999999999972,38.07522989512196,-86.64389054390244
675,"Perry, IN",18123,IN,Indiana,18,2015,19347,108.3,12-13.9,12.95,0.0,-10.5,38.07522989512196,-86.64389054390244
676,"Perry, IN",18123,IN,Indiana,18,2016,18966,105.8,14-15.9,14.95,2.0,-2.5,38.07522989512196,-86.64389054390244
677,"Pike, IN",18125,IN,Indiana,18,2006,13016,83.8,4-5.9,4.95,,,38.39950677592593,-87.23715247407407
678,"Pike, IN",18125,IN,Indiana,18,2007,13047,95.1,4-5.9,4.95,0.0,11.299999999999997,38.39950677592593,-87.23715247407407
679,"Pike, IN",18125,IN,Indiana,18,2008,13047,100.2,6-7.9,6.95,2.0,5.1000000000000085,38.39950677592593,-87.23715247407407
680,"Pike, IN",18125,IN,Indiana,18,2009,12836,106.6,6-7.9,6.95,0.0,6.3999999999999915,38.39950677592593,-87.23715247407407
681,"Pike, IN",18125,IN,Indiana,18,2010,12850,113.8,6-7.9,6.95,0.0,7.200000000000003,38.39950677592593,-87.23715247407407
682,"Pike, IN",18125,IN,Indiana,18,2011,12759,129.7,8-9.9,8.95,1.9999999999999991,15.899999999999991,38.39950677592593,-87.23715247407407
683,"Pike, IN",18125,IN,Indiana,18,2012,12779,118.2,8-9.9,8.95,0.0,-11.499999999999986,38.39950677592593,-87.23715247407407
684,"Pike, IN",18125,IN,Indiana,18,2013,12660,102.8,10-11.9,10.95,2.0,-15.400000000000006,38.39950677592593,-87.23715247407407
685,"Pike, IN",18125,IN,Indiana,18,2014,12641,89.0,10-11.9,10.95,0.0,-13.799999999999997,38.39950677592593,-87.23715247407407
686,"Pike, IN",18125,IN,Indiana,18,2015,12594,90.3,12-13.9,12.95,2.0,1.2999999999999972,38.39950677592593,-87.23715247407407
687,"Pike, IN",18125,IN,Indiana,18,2016,12431,94.6,12-13.9,12.95,0.0,4.299999999999997,38.39950677592593,-87.23715247407407
688,"Porter, IN",18127,IN,Indiana,18,2006,158595,89.2,8-9.9,8.95,,,41.51719085384614,-87.0874885043956
689,"Porter, IN",18127,IN,Indiana,18,2007,160835,94.9,10-11.9,10.95,2.0,5.700000000000003,41.51719085384614,-87.0874885043956
690,"Porter, IN",18127,IN,Indiana,18,2008,162538,98.1,10-11.9,10.95,0.0,3.1999999999999886,41.51719085384614,-87.0874885043956
691,"Porter, IN",18127,IN,Indiana,18,2009,163572,100.5,10-11.9,10.95,0.0,2.4000000000000057,41.51719085384614,-87.0874885043956
692,"Porter, IN",18127,IN,Indiana,18,2010,164550,102.1,12-13.9,12.95,2.0,1.5999999999999943,41.51719085384614,-87.0874885043956
693,"Porter, IN",18127,IN,Indiana,18,2011,165510,100.7,12-13.9,12.95,0.0,-1.3999999999999915,41.51719085384614,-87.0874885043956
694,"Porter, IN",18127,IN,Indiana,18,2012,165765,107.0,12-13.9,12.95,0.0,6.299999999999997,41.51719085384614,-87.0874885043956
695,"Porter, IN",18127,IN,Indiana,18,2013,166578,105.7,14-15.9,14.95,2.0,-1.2999999999999972,41.51719085384614,-87.0874885043956
696,"Porter, IN",18127,IN,Indiana,18,2014,167308,100.8,14-15.9,14.95,0.0,-4.900000000000006,41.51719085384614,-87.0874885043956
697,"Porter, IN",18127,IN,Indiana,18,2015,167688,96.2,16-17.9,16.95,2.0,-4.599999999999994,41.51719085384614,-87.0874885043956
698,"Porter, IN",18127,IN,Indiana,18,2016,167791,89.9,16-17.9,16.95,0.0,-6.299999999999997,41.51719085384614,-87.0874885043956
699,"Posey, IN",18129,IN,Indiana,18,2006,26348,71.0,6-7.9,6.95,,,38.04843414489796,-87.83025402448979
700,"Posey, IN",18129,IN,Indiana,18,2007,26229,67.7,6-7.9,6.95,0.0,-3.299999999999997,38.04843414489796,-87.83025402448979
701,"Posey, IN",18129,IN,Indiana,18,2008,26080,69.6,6-7.9,6.95,0.0,1.8999999999999915,38.04843414489796,-87.83025402448979
702,"Posey, IN",18129,IN,Indiana,18,2009,25941,69.0,6-7.9,6.95,0.0,-0.5999999999999943,38.04843414489796,-87.83025402448979
703,"Posey, IN",18129,IN,Indiana,18,2010,25857,71.6,8-9.9,8.95,1.9999999999999991,2.5999999999999943,38.04843414489796,-87.83025402448979
704,"Posey, IN",18129,IN,Indiana,18,2011,25686,69.9,8-9.9,8.95,0.0,-1.6999999999999886,38.04843414489796,-87.83025402448979
705,"Posey, IN",18129,IN,Indiana,18,2012,25620,72.5,8-9.9,8.95,0.0,2.5999999999999943,38.04843414489796,-87.83025402448979
706,"Posey, IN",18129,IN,Indiana,18,2013,25497,76.2,10-11.9,10.95,2.0,3.700000000000003,38.04843414489796,-87.83025402448979
707,"Posey, IN",18129,IN,Indiana,18,2014,25520,57.5,10-11.9,10.95,0.0,-18.700000000000003,38.04843414489796,-87.83025402448979
708,"Posey, IN",18129,IN,Indiana,18,2015,25512,57.6,10-11.9,10.95,0.0,0.10000000000000142,38.04843414489796,-87.83025402448979
709,"Posey, IN",18129,IN,Indiana,18,2016,25476,55.7,12-13.9,12.95,2.0,-1.8999999999999986,38.04843414489796,-87.83025402448979
710,"Pulaski, IN",18131,IN,Indiana,18,2006,13713,70.5,10-11.9,10.95,,,41.050166434375,-86.68108088125003
711,"Pulaski, IN",18131,IN,Indiana,18,2007,13724,68.3,10-11.9,10.95,0.0,-2.200000000000003,41.050166434375,-86.68108088125003
712,"Pulaski, IN",18131,IN,Indiana,18,2008,13646,80.1,12-13.9,12.95,2.0,11.799999999999997,41.050166434375,-86.68108088125003
713,"Pulaski, IN",18131,IN,Indiana,18,2009,13548,82.9,12-13.9,12.95,0.0,2.8000000000000114,41.050166434375,-86.68108088125003
714,"Pulaski, IN",18131,IN,Indiana,18,2010,13356,88.0,14-15.9,14.95,2.0,5.099999999999994,41.050166434375,-86.68108088125003
715,"Pulaski, IN",18131,IN,Indiana,18,2011,13291,89.6,16-17.9,16.95,2.0,1.5999999999999943,41.050166434375,-86.68108088125003
716,"Pulaski, IN",18131,IN,Indiana,18,2012,13063,90.7,16-17.9,16.95,0.0,1.1000000000000085,41.050166434375,-86.68108088125003
717,"Pulaski, IN",18131,IN,Indiana,18,2013,13011,82.4,18-19.9,18.95,2.0,-8.299999999999997,41.050166434375,-86.68108088125003
718,"Pulaski, IN",18131,IN,Indiana,18,2014,12979,78.0,20-21.9,20.95,2.0,-4.400000000000006,41.050166434375,-86.68108088125003
719,"Pulaski, IN",18131,IN,Indiana,18,2015,12889,61.5,22-23.9,22.95,2.0,-16.5,41.050166434375,-86.68108088125003
720,"Pulaski, IN",18131,IN,Indiana,18,2016,12660,71.5,22-23.9,22.95,0.0,10.0,41.050166434375,-86.68108088125003
721,"Putnam, IN",18133,IN,Indiana,18,2006,37768,64.3,4-5.9,4.95,,,39.682444678181824,-86.8597781690909
722,"Putnam, IN",18133,IN,Indiana,18,2007,38189,68.2,6-7.9,6.95,2.0,3.9000000000000057,39.682444678181824,-86.8597781690909
723,"Putnam, IN",18133,IN,Indiana,18,2008,38325,73.7,6-7.9,6.95,0.0,5.5,39.682444678181824,-86.8597781690909
724,"Putnam, IN",18133,IN,Indiana,18,2009,38052,88.1,6-7.9,6.95,0.0,14.399999999999991,39.682444678181824,-86.8597781690909
725,"Putnam, IN",18133,IN,Indiana,18,2010,37908,90.4,6-7.9,6.95,0.0,2.3000000000000114,39.682444678181824,-86.8597781690909
726,"Putnam, IN",18133,IN,Indiana,18,2011,37850,90.7,8-9.9,8.95,1.9999999999999991,0.29999999999999716,39.682444678181824,-86.8597781690909
727,"Putnam, IN",18133,IN,Indiana,18,2012,37647,99.7,8-9.9,8.95,0.0,9.0,39.682444678181824,-86.8597781690909
728,"Putnam, IN",18133,IN,Indiana,18,2013,37507,93.8,8-9.9,8.95,0.0,-5.900000000000006,39.682444678181824,-86.8597781690909
729,"Putnam, IN",18133,IN,Indiana,18,2014,37660,91.9,10-11.9,10.95,2.0,-1.8999999999999915,39.682444678181824,-86.8597781690909
730,"Putnam, IN",18133,IN,Indiana,18,2015,37585,84.5,10-11.9,10.95,0.0,-7.400000000000006,39.682444678181824,-86.8597781690909
731,"Putnam, IN",18133,IN,Indiana,18,2016,37436,78.8,10-11.9,10.95,0.0,-5.700000000000003,39.682444678181824,-86.8597781690909
732,"Randolph, IN",18135,IN,Indiana,18,2006,26415,88.1,8-9.9,8.95,,,40.16301371525425,-85.0216659254237
733,"Randolph, IN",18135,IN,Indiana,18,2007,26223,89.9,8-9.9,8.95,0.0,1.8000000000000114,40.16301371525425,-85.0216659254237
734,"Randolph, IN",18135,IN,Indiana,18,2008,26300,93.6,8-9.9,8.95,0.0,3.6999999999999886,40.16301371525425,-85.0216659254237
735,"Randolph, IN",18135,IN,Indiana,18,2009,26240,88.2,10-11.9,10.95,2.0,-5.3999999999999915,40.16301371525425,-85.0216659254237
736,"Randolph, IN",18135,IN,Indiana,18,2010,26180,90.0,10-11.9,10.95,0.0,1.7999999999999972,40.16301371525425,-85.0216659254237
737,"Randolph, IN",18135,IN,Indiana,18,2011,26017,92.0,12-13.9,12.95,2.0,2.0,40.16301371525425,-85.0216659254237
738,"Randolph, IN",18135,IN,Indiana,18,2012,25850,108.8,12-13.9,12.95,0.0,16.799999999999997,40.16301371525425,-85.0216659254237
739,"Randolph, IN",18135,IN,Indiana,18,2013,25600,107.0,12-13.9,12.95,0.0,-1.7999999999999972,40.16301371525425,-85.0216659254237
